This is a job step 14


----------------------------------------------------
STRUCTURE by Pritchard, Stephens and Donnelly (2000)
     and Falush, Stephens and Pritchard (2003)
       Code by Pritchard, Falush and Hubisz
             Version 2.3.4 (Jul 2012)
----------------------------------------------------


Reading file "/global/home/hpc3579/Salmon-Project/STRUCTURE/mainparamsfiles/mainparamsbigfile".
datafile is
/global/home/hpc3579/Salmon-Project/FileConversions/bigfilestruc.str
Reading file "/global/home/hpc3579/Salmon-Project/STRUCTURE/extraparams_bigfile".
Note: RANDOMIZE is set to 1. The random number generator will be initialized using the system clock, ignoring any specified value of SEED.
Reading file "/global/home/hpc3579/Salmon-Project/FileConversions/bigfilestruc.str".


Data file "/global/home/hpc3579/Salmon-Project/FileConversions/bigfilestruc.str" (truncated) --

Ind:   Label Pop : Genotype_data . . . .
  1: QC-ANG-01    1  :110 167 287 296 254 146 173  . . . . 291
  1: QC-ANG-01    1  :110 179 295 312 358 210 175  . . . . 315
  2: QC-ANG-11    1  :130 171 291 312 322 210 193  . . . . 283
  2: QC-ANG-11    1  :130 175 303 336 338 242 199  . . . . 303
  3: QC-ANG-12    1  :106 175 279 312 278 198 171  . . . . 315
  3: QC-ANG-12    1  :130 191 307 372 342 210 201  . . . . 319
  4: QC-ANG-13    1  :128 159 291 320 314 214 159  . . . . 287
  4: QC-ANG-13    1  :128 167 295 344 326 254 201  . . . . 315

      *******   

9141: US-NA11574  153  :122 203 283 312 254 198 173  . . . . 303
9141: US-NA11574  153  :128 203 303 340 290 206 173  . . . . 307
9142: US-NA11575  153  :122 167 283 300 254 214 173  . . . . 295
9142: US-NA11575  153  :128 167 303 336 290 298 173  . . . . 339

Number of alleles per locus: min=15; ave=39.8; max=91


--------------------------------------

Finished initialization; starting MCMC 
1000000 iterations + 100000 burnin


--------------------------------------------
Proportion of membership of each pre-defined
 population in each of the 14 clusters

Given    Inferred Clusters                                                                                    Number of
 Pop       1      2      3      4      5      6      7      8      9     10     11     12     13     14      Individuals
 5000:    1.00    0.087    0.026 0.035 0.027 0.020 0.028 0.032 0.038 0.025 0.020 0.035 0.183 0.015 0.019 0.024    0.047 0.043 0.036 0.048 0.034 0.037 0.025 0.037 0.044 0.087 0.027 0.041 0.026 0.022 0.032 0.041 0.035 0.069 0.040 0.027 0.025 0.090 0.039 0.045 0.037 0.025 0.033 0.038 0.064 0.037 0.017 0.024 0.085 0.033 0.028 0.027 0.026 0.023 0.043 0.033 0.022 0.033 0.085 0.023 0.018 0.037 0.038 0.066 0.052 0.038 0.038 0.099 0.034 0.034 0.057 0.035 0.038 0.035 0.033 0.083 0.026 0.031 0.043 0.046 0.049 0.061 0.116 0.037 0.039 0.052 0.025 0.039 0.084 0.025 0.036 0.024 0.026 0.091 0.022 0.023 0.023 0.095 0.030 0.035 0.034 0.085 0.096 0.092 0.021 0.030 0.039   --  
 6000:    1.00    0.082    0.025 0.039 0.030 0.018 0.030 0.033 0.041 0.026 0.022 0.033 0.160 0.015 0.024 0.021    0.051 0.048 0.036 0.051 0.032 0.042 0.026 0.041 0.048 0.093 0.030 0.040 0.027 0.021 0.030 0.038 0.041 0.075 0.039 0.027 0.026 0.100 0.035 0.041 0.035 0.026 0.035 0.041 0.068 0.038 0.021 0.027 0.092 0.033 0.032 0.027 0.028 0.023 0.045 0.028 0.020 0.029 0.091 0.018 0.017 0.030 0.040 0.069 0.049 0.041 0.039 0.103 0.029 0.033 0.050 0.036 0.031 0.035 0.034 0.086 0.025 0.029 0.035 0.048 0.051 0.064 0.120 0.038 0.037 0.053 0.024 0.036 0.092 0.026 0.032 0.020 0.026 0.101 0.021 0.023 0.020 0.096 0.026 0.034 0.031 0.089 0.101 0.096 0.019 0.027 0.034   --  
 7000:    1.00    0.075    0.021 0.029 0.026 0.021 0.031 0.028 0.043 0.023 0.021 0.037 0.173 0.017 0.021 0.022    0.043 0.040 0.034 0.048 0.033 0.037 0.024 0.035 0.043 0.087 0.026 0.036 0.023 0.018 0.028 0.040 0.033 0.068 0.034 0.025 0.025 0.092 0.034 0.039 0.030 0.020 0.031 0.035 0.063 0.032 0.019 0.027 0.086 0.032 0.030 0.027 0.025 0.024 0.044 0.030 0.018 0.030 0.091 0.020 0.019 0.031 0.036 0.067 0.052 0.040 0.042 0.102 0.031 0.036 0.052 0.040 0.036 0.036 0.033 0.083 0.024 0.031 0.036 0.045 0.048 0.060 0.114 0.036 0.035 0.048 0.021 0.037 0.088 0.027 0.033 0.019 0.025 0.092 0.021 0.022 0.022 0.095 0.027 0.033 0.031 0.088 0.098 0.093 0.021 0.029 0.035   --  
 8000:    1.00    0.074    0.026 0.026 0.028 0.016 0.031 0.033 0.042 0.022 0.025 0.034 0.164 0.018 0.026 0.021    0.040 0.041 0.028 0.044 0.035 0.037 0.022 0.037 0.040 0.089 0.024 0.036 0.025 0.018 0.026 0.036 0.036 0.064 0.032 0.022 0.023 0.085 0.031 0.033 0.028 0.020 0.031 0.038 0.063 0.030 0.017 0.024 0.081 0.028 0.026 0.027 0.023 0.024 0.045 0.025 0.020 0.027 0.082 0.020 0.018 0.031 0.038 0.064 0.044 0.037 0.035 0.093 0.030 0.030 0.052 0.038 0.035 0.037 0.033 0.084 0.027 0.032 0.039 0.044 0.051 0.060 0.115 0.035 0.037 0.050 0.020 0.034 0.082 0.022 0.031 0.020 0.024 0.092 0.020 0.021 0.022 0.093 0.026 0.030 0.032 0.083 0.093 0.091 0.019 0.026 0.036   --  
 9000:    1.00    0.071    0.020 0.030 0.024 0.022 0.030 0.030 0.043 0.020 0.024 0.032 0.160 0.016 0.019 0.020    0.040 0.040 0.031 0.043 0.030 0.037 0.023 0.035 0.043 0.088 0.028 0.037 0.025 0.016 0.028 0.033 0.038 0.064 0.030 0.022 0.023 0.095 0.030 0.034 0.030 0.024 0.028 0.037 0.062 0.028 0.017 0.024 0.088 0.026 0.026 0.023 0.027 0.021 0.042 0.028 0.020 0.033 0.093 0.020 0.018 0.030 0.038 0.064 0.044 0.036 0.036 0.102 0.032 0.031 0.048 0.037 0.033 0.035 0.035 0.087 0.027 0.032 0.036 0.047 0.047 0.063 0.116 0.039 0.036 0.047 0.019 0.035 0.083 0.022 0.032 0.019 0.027 0.095 0.018 0.022 0.019 0.099 0.028 0.034 0.033 0.088 0.099 0.092 0.019 0.022 0.034   --  

--------------------------------------------
Proportion of membership of each pre-defined
 population in each of the 14 clusters

Given    Inferred Clusters                                                                                    Number of
 Pop       1      2      3      4      5      6      7      8      9     10     11     12     13     14      Individuals

  1:     0.057  0.028  0.035  0.539  0.012  0.058  0.046  0.015  0.029  0.036  0.044  0.046  0.037  0.018       45
  2:     0.015  0.004  0.013  0.004  0.011  0.009  0.858  0.012  0.016  0.012  0.010  0.009  0.005  0.023       50
  3:     0.041  0.054  0.015  0.191  0.040  0.183  0.095  0.047  0.024  0.029  0.033  0.073  0.137  0.040       48
  4:     0.042  0.046  0.128  0.149  0.060  0.079  0.057  0.035  0.112  0.049  0.007  0.045  0.165  0.026       50
  5:     0.057  0.092  0.048  0.081  0.036  0.072  0.024  0.055  0.256  0.044  0.015  0.043  0.102  0.073       50
  6:     0.046  0.046  0.051  0.117  0.089  0.054  0.043  0.029  0.323  0.033  0.026  0.053  0.052  0.039       49
  7:     0.061  0.027  0.108  0.056  0.019  0.066  0.025  0.044  0.196  0.037  0.058  0.082  0.186  0.034       43
  8:     0.010  0.014  0.060  0.010  0.029  0.007  0.024  0.049  0.547  0.076  0.018  0.050  0.087  0.018       46
  9:     0.011  0.019  0.021  0.040  0.019  0.695  0.010  0.020  0.026  0.028  0.034  0.025  0.017  0.036       60
 10:     0.066  0.050  0.056  0.063  0.043  0.039  0.048  0.020  0.160  0.084  0.045  0.147  0.135  0.048       38
 11:     0.035  0.030  0.084  0.080  0.016  0.021  0.023  0.028  0.350  0.110  0.023  0.060  0.092  0.048       50
 12:     0.014  0.021  0.104  0.055  0.021  0.022  0.017  0.021  0.020  0.031  0.027  0.011  0.601  0.037       48
 13:     0.094  0.028  0.063  0.243  0.042  0.076  0.088  0.059  0.035  0.019  0.026  0.072  0.140  0.016       50
 14:     0.053  0.027  0.025  0.044  0.043  0.042  0.413  0.041  0.023  0.030  0.037  0.117  0.074  0.031       57
 15:     0.045  0.051  0.037  0.124  0.053  0.292  0.179  0.031  0.020  0.011  0.040  0.051  0.019  0.048       48
 16:     0.025  0.009  0.008  0.033  0.005  0.011  0.780  0.015  0.016  0.011  0.026  0.017  0.023  0.020       48
 17:     0.051  0.016  0.046  0.168  0.076  0.238  0.064  0.073  0.044  0.041  0.029  0.062  0.068  0.024       50
 18:     0.054  0.056  0.062  0.041  0.048  0.045  0.038  0.085  0.312  0.031  0.012  0.051  0.091  0.075       44
 19:     0.021  0.032  0.036  0.025  0.007  0.034  0.022  0.007  0.011  0.020  0.002  0.033  0.740  0.011       50
 20:     0.008  0.025  0.059  0.057  0.030  0.012  0.013  0.062  0.545  0.031  0.010  0.025  0.093  0.030       50
 21:     0.008  0.003  0.019  0.019  0.020  0.050  0.714  0.020  0.028  0.029  0.010  0.065  0.011  0.003       48
 22:     0.069  0.040  0.019  0.205  0.043  0.040  0.085  0.046  0.046  0.065  0.028  0.066  0.230  0.018       50
 23:     0.069  0.044  0.058  0.045  0.035  0.084  0.050  0.083  0.253  0.053  0.014  0.048  0.108  0.056       49
 24:     0.023  0.015  0.026  0.070  0.044  0.019  0.046  0.033  0.058  0.026  0.012  0.040  0.581  0.007       50
 25:     0.056  0.045  0.074  0.121  0.086  0.023  0.033  0.051  0.204  0.036  0.016  0.097  0.079  0.078       50
 26:     0.055  0.060  0.066  0.089  0.036  0.055  0.064  0.086  0.211  0.052  0.037  0.056  0.099  0.036       50
 27:     0.059  0.056  0.028  0.043  0.062  0.080  0.373  0.074  0.030  0.037  0.025  0.071  0.030  0.032       55
 28:     0.024  0.041  0.014  0.059  0.034  0.355  0.193  0.016  0.076  0.018  0.025  0.045  0.032  0.068       50
 29:     0.038  0.092  0.206  0.109  0.061  0.064  0.022  0.044  0.100  0.070  0.026  0.044  0.079  0.046      108
 30:     0.028  0.083  0.184  0.136  0.060  0.046  0.042  0.048  0.050  0.083  0.031  0.039  0.120  0.051      109
 31:     0.043  0.073  0.059  0.194  0.027  0.039  0.025  0.037  0.274  0.059  0.005  0.098  0.021  0.047       49
 32:     0.054  0.060  0.036  0.260  0.040  0.119  0.022  0.043  0.033  0.062  0.024  0.073  0.135  0.038       50
 33:     0.041  0.015  0.028  0.062  0.028  0.504  0.035  0.072  0.059  0.036  0.023  0.056  0.007  0.034       50
 34:     0.064  0.063  0.013  0.022  0.061  0.178  0.222  0.069  0.045  0.048  0.027  0.069  0.040  0.079       50
 35:     0.023  0.065  0.015  0.078  0.062  0.200  0.160  0.051  0.033  0.060  0.014  0.091  0.113  0.033       50
 36:     0.022  0.023  0.036  0.082  0.037  0.071  0.022  0.020  0.094  0.022  0.013  0.072  0.423  0.066       39
 37:     0.057  0.020  0.060  0.079  0.055  0.090  0.058  0.038  0.184  0.059  0.019  0.129  0.096  0.056       47
 38:     0.049  0.056  0.024  0.166  0.073  0.050  0.012  0.028  0.191  0.047  0.030  0.134  0.105  0.035       67
 39:     0.011  0.038  0.007  0.063  0.013  0.028  0.035  0.019  0.087  0.041  0.016  0.055  0.566  0.020       34
 40:     0.046  0.040  0.062  0.073  0.023  0.021  0.015  0.094  0.245  0.064  0.013  0.130  0.118  0.055       58
 41:     0.066  0.036  0.066  0.157  0.045  0.063  0.072  0.056  0.106  0.039  0.015  0.129  0.077  0.074       86
 42:     0.056  0.082  0.046  0.067  0.085  0.068  0.044  0.054  0.173  0.040  0.028  0.059  0.130  0.068       44
 43:     0.006  0.021  0.026  0.008  0.061  0.030  0.021  0.069  0.616  0.009  0.006  0.039  0.044  0.042       44
 44:     0.089  0.046  0.069  0.062  0.056  0.043  0.368  0.046  0.013  0.049  0.023  0.022  0.034  0.081       50
 45:     0.023  0.033  0.128  0.079  0.032  0.079  0.048  0.091  0.310  0.042  0.008  0.023  0.063  0.041       35
 46:     0.038  0.065  0.056  0.197  0.054  0.148  0.081  0.051  0.049  0.024  0.011  0.068  0.107  0.051       50
 47:     0.016  0.034  0.044  0.070  0.036  0.061  0.023  0.044  0.026  0.054  0.014  0.047  0.516  0.016       36
 48:     0.100  0.028  0.017  0.083  0.085  0.103  0.242  0.062  0.049  0.029  0.010  0.054  0.092  0.048       53
 49:     0.011  0.025  0.023  0.023  0.030  0.012  0.662  0.060  0.080  0.009  0.023  0.017  0.018  0.009       57
 50:     0.059  0.029  0.047  0.073  0.023  0.073  0.231  0.044  0.081  0.044  0.004  0.196  0.058  0.038       49
 51:     0.049  0.075  0.028  0.275  0.050  0.145  0.079  0.036  0.032  0.059  0.074  0.050  0.012  0.037       42
 52:     0.058  0.075  0.020  0.173  0.029  0.038  0.022  0.061  0.321  0.031  0.011  0.030  0.050  0.082       50
 53:     0.024  0.045  0.371  0.099  0.056  0.045  0.006  0.025  0.066  0.079  0.018  0.053  0.089  0.023       50
 54:     0.006  0.166  0.239  0.082  0.064  0.133  0.024  0.059  0.037  0.056  0.016  0.061  0.042  0.016       44
 55:     0.035  0.090  0.145  0.141  0.067  0.128  0.013  0.031  0.061  0.069  0.030  0.029  0.085  0.077       50
 56:     0.006  0.003  0.807  0.028  0.031  0.005  0.019  0.013  0.041  0.002  0.026  0.005  0.008  0.005       30
 57:     0.050  0.079  0.078  0.155  0.096  0.095  0.020  0.045  0.053  0.084  0.029  0.054  0.141  0.019       50
 58:     0.039  0.095  0.224  0.030  0.068  0.053  0.026  0.039  0.048  0.030  0.022  0.091  0.170  0.064       50
 59:     0.035  0.118  0.238  0.055  0.123  0.072  0.014  0.012  0.133  0.067  0.049  0.041  0.025  0.016       33
 60:     0.004  0.091  0.128  0.109  0.001  0.262  0.015  0.028  0.068  0.177  0.019  0.004  0.072  0.024        9
 61:     0.047  0.034  0.191  0.192  0.081  0.067  0.016  0.022  0.118  0.062  0.023  0.030  0.106  0.010       50
 62:     0.044  0.090  0.198  0.296  0.040  0.029  0.008  0.011  0.079  0.081  0.004  0.043  0.060  0.017       32
 63:     0.047  0.134  0.214  0.126  0.074  0.099  0.010  0.022  0.042  0.032  0.037  0.061  0.071  0.031       50
 64:     0.017  0.046  0.511  0.029  0.044  0.014  0.020  0.032  0.093  0.043  0.015  0.024  0.070  0.041       50
 65:     0.033  0.060  0.640  0.015  0.030  0.037  0.023  0.009  0.056  0.049  0.027  0.004  0.014  0.003       29
 66:     0.016  0.145  0.097  0.153  0.041  0.095  0.017  0.041  0.123  0.048  0.033  0.078  0.073  0.041       50
 67:     0.011  0.145  0.285  0.061  0.019  0.040  0.017  0.054  0.057  0.080  0.016  0.054  0.125  0.035       31
 68:     0.032  0.054  0.274  0.078  0.079  0.068  0.045  0.038  0.110  0.051  0.025  0.033  0.080  0.033       27
 69:     0.021  0.100  0.081  0.093  0.113  0.131  0.019  0.034  0.058  0.170  0.011  0.059  0.066  0.045       20
 70:     0.054  0.077  0.250  0.058  0.060  0.095  0.009  0.025  0.082  0.072  0.034  0.044  0.119  0.020       50
 71:     0.057  0.028  0.054  0.168  0.015  0.043  0.051  0.029  0.188  0.073  0.018  0.070  0.155  0.052       50
 72:     0.055  0.073  0.383  0.012  0.045  0.066  0.021  0.042  0.030  0.036  0.017  0.041  0.137  0.043       37
 73:     0.072  0.032  0.040  0.049  0.046  0.058  0.417  0.039  0.030  0.028  0.026  0.046  0.078  0.038       81
 74:     0.403  0.027  0.044  0.048  0.049  0.032  0.029  0.069  0.021  0.027  0.043  0.091  0.018  0.098       50
 75:     0.083  0.042  0.111  0.029  0.056  0.074  0.031  0.075  0.089  0.101  0.032  0.044  0.108  0.126       50
 76:     0.116  0.042  0.035  0.072  0.059  0.060  0.038  0.124  0.073  0.054  0.030  0.119  0.052  0.125       89
 77:     0.026  0.039  0.020  0.015  0.025  0.060  0.014  0.031  0.013  0.034  0.022  0.627  0.038  0.036      100
 78:     0.089  0.046  0.015  0.043  0.013  0.052  0.463  0.085  0.017  0.028  0.033  0.024  0.037  0.056       94
 79:     0.041  0.017  0.027  0.028  0.026  0.015  0.050  0.055  0.044  0.043  0.026  0.515  0.063  0.050      100
 80:     0.344  0.014  0.015  0.076  0.042  0.066  0.043  0.125  0.021  0.033  0.010  0.074  0.032  0.104       50
 81:     0.262  0.032  0.052  0.084  0.037  0.040  0.033  0.087  0.054  0.061  0.025  0.067  0.093  0.073      100
 82:     0.073  0.063  0.072  0.042  0.056  0.091  0.032  0.108  0.074  0.096  0.023  0.132  0.052  0.088       98
 83:     0.047  0.005  0.020  0.036  0.005  0.023  0.023  0.043  0.023  0.014  0.022  0.021  0.004  0.713       50
 84:     0.049  0.019  0.021  0.015  0.013  0.023  0.639  0.043  0.019  0.021  0.016  0.033  0.010  0.079       99
 85:     0.076  0.082  0.045  0.056  0.081  0.053  0.038  0.076  0.078  0.068  0.026  0.125  0.068  0.129       99
 86:     0.039  0.038  0.031  0.019  0.023  0.050  0.045  0.579  0.041  0.020  0.012  0.032  0.046  0.023      100
 87:     0.046  0.018  0.033  0.015  0.030  0.033  0.018  0.523  0.067  0.036  0.039  0.046  0.051  0.045      100
 88:     0.386  0.038  0.022  0.048  0.041  0.032  0.023  0.075  0.059  0.023  0.020  0.050  0.012  0.169      100
 89:     0.091  0.043  0.037  0.043  0.051  0.103  0.041  0.085  0.077  0.081  0.048  0.107  0.070  0.124       99
 90:     0.204  0.049  0.039  0.038  0.036  0.009  0.054  0.195  0.050  0.011  0.025  0.140  0.091  0.059       48
 91:     0.054  0.048  0.044  0.134  0.015  0.023  0.462  0.054  0.017  0.029  0.007  0.017  0.066  0.030       28
 92:     0.418  0.030  0.049  0.039  0.037  0.038  0.049  0.067  0.029  0.024  0.066  0.069  0.011  0.073       50
 93:     0.548  0.027  0.038  0.022  0.022  0.022  0.054  0.071  0.032  0.032  0.020  0.039  0.035  0.035      100
 94:     0.381  0.034  0.028  0.019  0.036  0.046  0.019  0.092  0.048  0.028  0.020  0.033  0.064  0.151       50
 95:     0.049  0.042  0.034  0.064  0.031  0.085  0.371  0.048  0.043  0.019  0.038  0.055  0.079  0.041       41
 96:     0.175  0.052  0.040  0.033  0.061  0.049  0.050  0.080  0.072  0.108  0.033  0.082  0.070  0.095       81
 97:     0.356  0.052  0.024  0.045  0.013  0.047  0.051  0.090  0.014  0.094  0.027  0.074  0.018  0.096       50
 98:     0.034  0.036  0.069  0.026  0.038  0.019  0.017  0.033  0.017  0.061  0.020  0.050  0.030  0.552      100
 99:     0.105  0.047  0.042  0.083  0.064  0.055  0.074  0.040  0.110  0.067  0.047  0.097  0.041  0.129       89
100:     0.047  0.061  0.052  0.025  0.017  0.086  0.033  0.079  0.053  0.303  0.016  0.096  0.043  0.090       98
101:     0.121  0.038  0.040  0.037  0.056  0.059  0.085  0.083  0.038  0.060  0.037  0.260  0.055  0.031      100
102:     0.005  0.010  0.007  0.009  0.008  0.014  0.009  0.010  0.006  0.006  0.891  0.011  0.009  0.005       95
103:     0.027  0.055  0.063  0.062  0.054  0.066  0.016  0.023  0.059  0.056  0.016  0.154  0.037  0.312       50
104:     0.128  0.033  0.030  0.039  0.029  0.064  0.059  0.266  0.036  0.039  0.040  0.058  0.053  0.127       70
105:     0.059  0.047  0.031  0.054  0.027  0.054  0.463  0.066  0.031  0.031  0.016  0.060  0.026  0.037      100
106:     0.351  0.030  0.050  0.058  0.048  0.082  0.020  0.072  0.027  0.066  0.017  0.088  0.012  0.080       50
107:     0.034  0.030  0.024  0.021  0.020  0.048  0.045  0.579  0.023  0.028  0.028  0.038  0.031  0.051      100
108:     0.020  0.038  0.019  0.009  0.007  0.014  0.025  0.040  0.045  0.014  0.011  0.036  0.021  0.703       50
109:     0.149  0.063  0.088  0.077  0.070  0.053  0.044  0.107  0.082  0.016  0.034  0.113  0.076  0.029      100
110:     0.044  0.033  0.018  0.082  0.057  0.054  0.423  0.050  0.024  0.011  0.050  0.066  0.055  0.032       41
111:     0.073  0.030  0.015  0.050  0.033  0.065  0.372  0.043  0.037  0.023  0.020  0.118  0.064  0.056      100
112:     0.091  0.031  0.023  0.020  0.023  0.028  0.034  0.059  0.101  0.018  0.017  0.115  0.025  0.416       50
113:     0.053  0.032  0.027  0.038  0.012  0.034  0.028  0.511  0.033  0.041  0.028  0.044  0.015  0.104       97
114:     0.036  0.059  0.023  0.032  0.052  0.057  0.358  0.079  0.046  0.033  0.066  0.079  0.025  0.055      100
115:     0.431  0.035  0.036  0.032  0.013  0.088  0.053  0.104  0.033  0.014  0.031  0.039  0.027  0.064       49
116:     0.270  0.035  0.033  0.045  0.049  0.063  0.064  0.091  0.041  0.080  0.017  0.038  0.076  0.096      100
117:     0.117  0.040  0.055  0.032  0.077  0.017  0.102  0.072  0.041  0.079  0.009  0.097  0.058  0.205       50
118:     0.102  0.038  0.031  0.051  0.046  0.030  0.036  0.033  0.057  0.049  0.018  0.156  0.015  0.339      100
119:     0.125  0.059  0.044  0.067  0.060  0.084  0.062  0.060  0.063  0.090  0.033  0.075  0.057  0.118       90
120:     0.042  0.070  0.064  0.209  0.059  0.089  0.025  0.050  0.071  0.081  0.017  0.059  0.086  0.078       70
121:     0.022  0.047  0.024  0.024  0.020  0.026  0.016  0.019  0.033  0.669  0.025  0.023  0.034  0.018       82
122:     0.013  0.043  0.008  0.018  0.014  0.759  0.010  0.019  0.022  0.024  0.029  0.013  0.019  0.009       66
123:     0.082  0.023  0.007  0.007  0.008  0.010  0.035  0.006  0.016  0.775  0.007  0.012  0.011  0.001       28
124:     0.013  0.026  0.006  0.027  0.714  0.018  0.017  0.011  0.009  0.042  0.023  0.026  0.043  0.025       44
125:     0.028  0.036  0.025  0.070  0.629  0.023  0.032  0.015  0.010  0.020  0.006  0.053  0.024  0.031       60
126:     0.014  0.040  0.019  0.028  0.663  0.061  0.025  0.020  0.017  0.025  0.012  0.032  0.022  0.023       83
127:     0.014  0.026  0.032  0.044  0.666  0.024  0.038  0.015  0.021  0.024  0.020  0.041  0.018  0.017       49
128:     0.014  0.015  0.037  0.059  0.659  0.023  0.014  0.011  0.020  0.028  0.016  0.032  0.054  0.018       84
129:     0.039  0.060  0.126  0.075  0.354  0.030  0.007  0.034  0.081  0.038  0.052  0.027  0.046  0.032       53
130:     0.021  0.039  0.063  0.018  0.535  0.056  0.022  0.039  0.089  0.028  0.024  0.016  0.033  0.019       58
131:     0.021  0.069  0.057  0.024  0.475  0.035  0.024  0.030  0.035  0.073  0.037  0.019  0.083  0.018       78
132:     0.033  0.045  0.051  0.039  0.448  0.027  0.025  0.039  0.042  0.084  0.022  0.036  0.095  0.015       59
133:     0.026  0.054  0.079  0.037  0.425  0.053  0.017  0.023  0.056  0.044  0.011  0.016  0.127  0.032       41
134:     0.053  0.069  0.090  0.043  0.300  0.030  0.028  0.078  0.054  0.045  0.056  0.037  0.102  0.015       42
135:     0.078  0.022  0.271  0.039  0.222  0.032  0.011  0.034  0.084  0.023  0.044  0.054  0.029  0.058       30
136:     0.057  0.088  0.166  0.073  0.180  0.038  0.009  0.033  0.058  0.054  0.064  0.053  0.083  0.042       53
137:     0.074  0.049  0.028  0.064  0.066  0.066  0.063  0.053  0.226  0.059  0.021  0.046  0.071  0.114       58
138:     0.037  0.052  0.075  0.314  0.048  0.059  0.032  0.034  0.066  0.080  0.028  0.057  0.062  0.056       84
139:     0.031  0.574  0.026  0.020  0.023  0.040  0.007  0.018  0.047  0.140  0.031  0.014  0.018  0.009       81
140:     0.005  0.007  0.011  0.006  0.016  0.005  0.002  0.025  0.010  0.890  0.002  0.011  0.008  0.002       30
141:     0.006  0.060  0.011  0.013  0.022  0.022  0.010  0.033  0.002  0.746  0.007  0.016  0.028  0.025       37
142:     0.033  0.535  0.090  0.025  0.010  0.033  0.016  0.037  0.046  0.082  0.012  0.005  0.067  0.007       46
143:     0.008  0.681  0.054  0.034  0.009  0.014  0.013  0.036  0.026  0.019  0.026  0.035  0.039  0.006       55
144:     0.017  0.073  0.405  0.049  0.071  0.033  0.008  0.042  0.046  0.123  0.007  0.036  0.037  0.051       52
145:     0.012  0.122  0.395  0.053  0.013  0.045  0.023  0.036  0.107  0.037  0.011  0.052  0.062  0.032       73
146:     0.037  0.090  0.282  0.073  0.032  0.124  0.010  0.032  0.063  0.052  0.041  0.058  0.079  0.027       73
147:     0.022  0.088  0.380  0.045  0.007  0.025  0.022  0.027  0.156  0.071  0.019  0.015  0.082  0.043       53
148:     0.025  0.103  0.443  0.022  0.054  0.029  0.006  0.044  0.054  0.045  0.010  0.042  0.053  0.069       52
149:     0.050  0.067  0.266  0.020  0.041  0.030  0.004  0.040  0.155  0.063  0.022  0.033  0.126  0.084       44
150:     0.028  0.090  0.335  0.048  0.050  0.030  0.029  0.038  0.091  0.065  0.041  0.059  0.064  0.031       80
151:     0.016  0.119  0.293  0.056  0.056  0.044  0.020  0.043  0.054  0.108  0.026  0.043  0.074  0.050       49
152:     0.044  0.016  0.064  0.098  0.047  0.039  0.056  0.083  0.252  0.036  0.019  0.086  0.094  0.065       34
153:     0.076  0.082  0.074  0.181  0.084  0.045  0.023  0.084  0.039  0.080  0.025  0.075  0.097  0.034      100
--------------------------------------------

 Rep#:   Lambda   Alpha      F1    F2    F3    F4    F5    F6    F7    F8    F9    F10    F11    F12    F13    F14     D1,2  D1,3  D1,4  D1,5  D1,6  D1,7  D1,8  D1,9  D1,10  D1,11  D1,12  D1,13  D1,14  D2,3  D2,4  D2,5  D2,6  D2,7  D2,8  D2,9  D2,10  D2,11  D2,12  D2,13  D2,14  D3,4  D3,5  D3,6  D3,7  D3,8  D3,9  D3,10  D3,11  D3,12  D3,13  D3,14  D4,5  D4,6  D4,7  D4,8  D4,9  D4,10  D4,11  D4,12  D4,13  D4,14  D5,6  D5,7  D5,8  D5,9  D5,10  D5,11  D5,12  D5,13  D5,14  D6,7  D6,8  D6,9  D6,10  D6,11  D6,12  D6,13  D6,14  D7,8  D7,9  D7,10  D7,11  D7,12  D7,13  D7,14  D8,9  D8,10  D8,11  D8,12  D8,13  D8,14  D9,10  D9,11  D9,12  D9,13  D9,14  D10,11  D10,12  D10,13  D10,14  D11,12  D11,13  D11,14  D12,13  D12,14  D13,14    Ln Like 
10000:    1.00    0.069    0.021 0.031 0.020 0.023 0.030 0.031 0.033 0.026 0.021 0.029 0.141 0.016 0.022 0.022    0.045 0.039 0.033 0.049 0.034 0.039 0.022 0.038 0.046 0.084 0.026 0.037 0.025 0.017 0.032 0.038 0.034 0.067 0.036 0.022 0.023 0.083 0.034 0.033 0.030 0.025 0.032 0.035 0.061 0.031 0.017 0.025 0.076 0.029 0.022 0.025 0.029 0.025 0.041 0.030 0.023 0.035 0.086 0.020 0.018 0.033 0.037 0.066 0.046 0.038 0.037 0.092 0.030 0.028 0.052 0.041 0.034 0.036 0.032 0.080 0.025 0.031 0.036 0.045 0.050 0.066 0.112 0.034 0.040 0.049 0.023 0.038 0.081 0.022 0.030 0.023 0.025 0.085 0.019 0.020 0.021 0.089 0.028 0.031 0.035 0.077 0.086 0.085 0.018 0.025 0.033   --  
