This is a job step 6


----------------------------------------------------
STRUCTURE by Pritchard, Stephens and Donnelly (2000)
     and Falush, Stephens and Pritchard (2003)
       Code by Pritchard, Falush and Hubisz
             Version 2.3.4 (Jul 2012)
----------------------------------------------------


Reading file "/global/home/hpc3579/Salmon-Project/STRUCTURE/mainparamsfiles/mainparamsbigfile".
datafile is
/global/home/hpc3579/Salmon-Project/FileConversions/bigfilestruc.str
Reading file "/global/home/hpc3579/Salmon-Project/STRUCTURE/extraparams_bigfile".
Note: RANDOMIZE is set to 1. The random number generator will be initialized using the system clock, ignoring any specified value of SEED.
Reading file "/global/home/hpc3579/Salmon-Project/FileConversions/bigfilestruc.str".


Data file "/global/home/hpc3579/Salmon-Project/FileConversions/bigfilestruc.str" (truncated) --

Ind:   Label Pop : Genotype_data . . . .
  1: QC-ANG-01    1  :110 167 287 296 254 146 173  . . . . 291
  1: QC-ANG-01    1  :110 179 295 312 358 210 175  . . . . 315
  2: QC-ANG-11    1  :130 171 291 312 322 210 193  . . . . 283
  2: QC-ANG-11    1  :130 175 303 336 338 242 199  . . . . 303
  3: QC-ANG-12    1  :106 175 279 312 278 198 171  . . . . 315
  3: QC-ANG-12    1  :130 191 307 372 342 210 201  . . . . 319
  4: QC-ANG-13    1  :128 159 291 320 314 214 159  . . . . 287
  4: QC-ANG-13    1  :128 167 295 344 326 254 201  . . . . 315

      *******   

9141: US-NA11574  153  :122 203 283 312 254 198 173  . . . . 303
9141: US-NA11574  153  :128 203 303 340 290 206 173  . . . . 307
9142: US-NA11575  153  :122 167 283 300 254 214 173  . . . . 295
9142: US-NA11575  153  :128 167 303 336 290 298 173  . . . . 339

Number of alleles per locus: min=15; ave=39.8; max=91


--------------------------------------

Finished initialization; starting MCMC 
1000000 iterations + 100000 burnin


--------------------------------------------
Proportion of membership of each pre-defined
 population in each of the 6 clusters

Given    Inferred Clusters                            Number of
 Pop       1      2      3      4      5      6      Individuals
 23:     0.138  0.093  0.031  0.129  0.437  0.171       49
 24:     0.190  0.056  0.145  0.072  0.430  0.107       50
 25:     0.110  0.058  0.076  0.157  0.418  0.181       50
 26:     0.087  0.129  0.150  0.155  0.341  0.138       50
 27:     0.084  0.123  0.533  0.092  0.059  0.109       55
 28:     0.059  0.091  0.628  0.058  0.122  0.043       50
 29:     0.208  0.080  0.043  0.425  0.207  0.037      108
 30:     0.158  0.102  0.077  0.356  0.230  0.077      109
 31:     0.081  0.092  0.072  0.159  0.497  0.099       49
 32:     0.154  0.104  0.081  0.198  0.375  0.088       50
 33:     0.067  0.401  0.179  0.071  0.191  0.091       50
 34:     0.055  0.122  0.468  0.056  0.054  0.244       50
 35:     0.194  0.139  0.285  0.067  0.243  0.072       50
 36:     0.178  0.047  0.043  0.063  0.644  0.026       39
 37:     0.154  0.087  0.128  0.100  0.397  0.134       47
 38:     0.153  0.068  0.062  0.106  0.530  0.080       67
 39:     0.136  0.085  0.068  0.109  0.542  0.059       34
 40:     0.038  0.103  0.091  0.140  0.488  0.140       58
 41:     0.119  0.149  0.164  0.107  0.322  0.139       86
 42:     0.115  0.161  0.021  0.180  0.366  0.157       44
 43:     0.050  0.118  0.032  0.147  0.585  0.068       44
 44:     0.030  0.098  0.627  0.062  0.068  0.115       50
 45:     0.118  0.089  0.056  0.121  0.516  0.100       35
 46:     0.125  0.101  0.188  0.124  0.340  0.122       50
 47:     0.122  0.157  0.087  0.154  0.413  0.067       36
 48:     0.181  0.051  0.516  0.062  0.152  0.038       53
 49:     0.023  0.037  0.819  0.032  0.076  0.014       57
 50:     0.048  0.077  0.574  0.029  0.159  0.113       49
 51:     0.207  0.200  0.187  0.067  0.246  0.094       42
 52:     0.039  0.053  0.117  0.249  0.392  0.150       50
 53:     0.162  0.067  0.062  0.530  0.138  0.042       50
 54:     0.222  0.078  0.025  0.498  0.114  0.063       44
 55:     0.183  0.069  0.069  0.382  0.185  0.112       50
 56:     0.009  0.043  0.046  0.843  0.012  0.047       30
 57:     0.221  0.094  0.058  0.218  0.317  0.091       50
 58:     0.200  0.068  0.060  0.420  0.178  0.074       50
 59:     0.220  0.069  0.054  0.412  0.175  0.070       33
 60:     0.062  0.103  0.002  0.396  0.205  0.232        9
 61:     0.219  0.074  0.063  0.410  0.163  0.071       50
 62:     0.326  0.049  0.027  0.483  0.068  0.046       32
 63:     0.187  0.046  0.054  0.481  0.147  0.085       50
 64:     0.106  0.052  0.034  0.594  0.116  0.098       50
 65:     0.175  0.034  0.104  0.648  0.018  0.020       29
 66:     0.222  0.081  0.063  0.380  0.165  0.088       50
 67:     0.037  0.161  0.008  0.622  0.146  0.027       31
 68:     0.273  0.077  0.047  0.476  0.041  0.086       27
 69:     0.168  0.075  0.077  0.361  0.277  0.041       20
 70:     0.200  0.035  0.073  0.414  0.190  0.087       50
 71:     0.139  0.079  0.130  0.135  0.453  0.064       50
 72:     0.149  0.011  0.057  0.424  0.223  0.137       37
 73:     0.081  0.083  0.610  0.040  0.081  0.104       81
 74:     0.110  0.144  0.088  0.061  0.028  0.568       50
 75:     0.226  0.049  0.048  0.148  0.235  0.294       50
 76:     0.107  0.215  0.086  0.065  0.111  0.416       89
 77:     0.124  0.570  0.068  0.075  0.059  0.104      100
 78:     0.031  0.085  0.659  0.049  0.035  0.142       94
 79:     0.089  0.171  0.143  0.103  0.194  0.300      100
 80:     0.058  0.160  0.147  0.074  0.036  0.524       50
 81:     0.118  0.172  0.062  0.058  0.137  0.453      100
 82:     0.130  0.231  0.084  0.197  0.185  0.172       98
 83:     0.033  0.162  0.098  0.041  0.051  0.616       50
 84:     0.012  0.029  0.835  0.023  0.043  0.058       99
 85:     0.119  0.283  0.086  0.123  0.195  0.195       99
 86:     0.053  0.599  0.096  0.053  0.058  0.141      100
 87:     0.043  0.662  0.040  0.021  0.114  0.120      100
 88:     0.065  0.146  0.082  0.042  0.070  0.595      100
 89:     0.140  0.226  0.141  0.093  0.154  0.246       99
 90:     0.066  0.183  0.093  0.139  0.131  0.389       48
 91:     0.066  0.061  0.653  0.042  0.068  0.110       28
 92:     0.087  0.170  0.123  0.100  0.039  0.482       50
 93:     0.061  0.083  0.120  0.039  0.070  0.627      100
 94:     0.056  0.070  0.040  0.069  0.083  0.682       50
 95:     0.068  0.062  0.589  0.049  0.144  0.087       41
 96:     0.073  0.238  0.090  0.110  0.113  0.377       81
 97:     0.061  0.092  0.068  0.108  0.108  0.562       50
 98:     0.063  0.126  0.074  0.170  0.139  0.429      100
 99:     0.183  0.132  0.119  0.138  0.143  0.285       89
100:     0.078  0.301  0.065  0.260  0.134  0.163       98
101:     0.099  0.190  0.163  0.096  0.103  0.349      100
102:     0.021  0.920  0.009  0.025  0.017  0.008       95
103:     0.167  0.174  0.062  0.123  0.246  0.229       50
104:     0.070  0.245  0.093  0.055  0.040  0.496       70
105:     0.043  0.142  0.692  0.042  0.035  0.047      100
106:     0.089  0.164  0.086  0.038  0.109  0.514       50
107:     0.065  0.603  0.074  0.033  0.098  0.127      100
108:     0.029  0.088  0.080  0.117  0.092  0.594       50
109:     0.174  0.156  0.105  0.158  0.104  0.303      100
110:     0.111  0.037  0.707  0.036  0.036  0.072       41
111:     0.097  0.080  0.623  0.043  0.061  0.096      100
112:     0.065  0.098  0.050  0.123  0.048  0.616       50
113:     0.038  0.554  0.047  0.056  0.078  0.228       97
114:     0.080  0.146  0.532  0.066  0.078  0.097      100
115:     0.051  0.162  0.160  0.086  0.056  0.486       49
116:     0.085  0.153  0.143  0.061  0.120  0.439      100
117:     0.085  0.203  0.190  0.108  0.059  0.355       50
118:     0.069  0.105  0.080  0.052  0.078  0.615      100
119:     0.151  0.141  0.109  0.142  0.155  0.302       90
120:     0.183  0.115  0.117  0.326  0.124  0.136       70
121:     0.049  0.125  0.052  0.284  0.399  0.091       82
122:     0.189  0.192  0.070  0.352  0.161  0.037       66
123:     0.046  0.122  0.023  0.078  0.599  0.131       28
124:     0.833  0.023  0.031  0.038  0.045  0.032       44
125:     0.753  0.019  0.055  0.052  0.058  0.064       60
126:     0.818  0.039  0.028  0.072  0.022  0.021       83
127:     0.772  0.034  0.042  0.075  0.043  0.034       49
128:     0.825  0.022  0.040  0.047  0.032  0.034       84
129:     0.558  0.106  0.060  0.165  0.052  0.060       53
130:     0.781  0.034  0.022  0.098  0.028  0.037       58
131:     0.668  0.077  0.035  0.133  0.054  0.032       78
132:     0.677  0.076  0.024  0.108  0.090  0.025       59
133:     0.673  0.048  0.022  0.119  0.096  0.042       41
134:     0.587  0.135  0.049  0.117  0.050  0.062       42
135:     0.360  0.085  0.035  0.356  0.062  0.101       30
136:     0.560  0.087  0.019  0.218  0.089  0.026       53
137:     0.024  0.141  0.075  0.128  0.450  0.181       58
138:     0.205  0.089  0.045  0.287  0.253  0.122       84
139:     0.080  0.052  0.033  0.692  0.097  0.045       81
140:     0.032  0.031  0.030  0.031  0.864  0.012       30
141:     0.045  0.168  0.024  0.489  0.245  0.029       37
142:     0.079  0.070  0.049  0.484  0.212  0.106       46
143:     0.056  0.192  0.047  0.592  0.075  0.037       55
144:     0.116  0.076  0.034  0.521  0.173  0.080       52
145:     0.096  0.069  0.032  0.670  0.066  0.067       73
146:     0.140  0.120  0.045  0.434  0.195  0.066       73
147:     0.093  0.070  0.032  0.619  0.134  0.052       53
148:     0.122  0.070  0.047  0.606  0.100  0.055       52
149:     0.078  0.049  0.023  0.536  0.244  0.070       44
150:     0.096  0.077  0.061  0.603  0.130  0.033       80
151:     0.120  0.059  0.042  0.533  0.135  0.110       49
152:     0.129  0.122  0.036  0.092  0.432  0.188       34
153:     0.321  0.139  0.078  0.193  0.139  0.130      100
--------------------------------------------

 Rep#:   Lambda   Alpha      F1    F2    F3    F4    F5    F6     D1,2  D1,3  D1,4  D1,5  D1,6  D2,3  D2,4  D2,5  D2,6  D3,4  D3,5  D3,6  D4,5  D4,6  D5,6    Ln Like 
20000:    1.00    0.095    0.016 0.013 0.022 0.013 0.013 0.010    0.024 0.039 0.018 0.018 0.028 0.026 0.016 0.014 0.011 0.038 0.024 0.022 0.011 0.019 0.017   --  
21000:    1.00    0.096    0.017 0.016 0.019 0.014 0.013 0.010    0.023 0.038 0.015 0.015 0.025 0.026 0.015 0.013 0.010 0.037 0.025 0.020 0.009 0.017 0.015   --  
22000:    1.00    0.099    0.015 0.016 0.024 0.012 0.011 0.008    0.025 0.036 0.015 0.015 0.023 0.028 0.017 0.015 0.012 0.039 0.026 0.022 0.010 0.018 0.014   --  
23000:    1.00    0.094    0.014 0.014 0.020 0.014 0.012 0.008    0.024 0.036 0.016 0.017 0.025 0.026 0.016 0.014 0.010 0.037 0.025 0.020 0.010 0.018 0.014   --  
24000:    1.00    0.096    0.017 0.013 0.027 0.014 0.014 0.007    0.021 0.036 0.016 0.016 0.024 0.027 0.015 0.014 0.010 0.037 0.026 0.022 0.008 0.018 0.015   --  
25000:    1.00    0.100    0.016 0.015 0.021 0.014 0.013 0.010    0.022 0.038 0.016 0.017 0.027 0.027 0.015 0.014 0.011 0.038 0.024 0.022 0.010 0.019 0.015   --  
26000:    1.00    0.097    0.017 0.013 0.021 0.013 0.014 0.011    0.023 0.037 0.016 0.017 0.025 0.027 0.016 0.014 0.010 0.038 0.025 0.022 0.009 0.018 0.015   --  
27000:    1.00    0.101    0.017 0.014 0.022 0.013 0.014 0.008    0.025 0.037 0.017 0.016 0.024 0.027 0.017 0.014 0.010 0.038 0.023 0.022 0.011 0.018 0.014   --  
28000:    1.00    0.105    0.017 0.014 0.020 0.016 0.012 0.008    0.026 0.038 0.017 0.018 0.026 0.027 0.017 0.016 0.011 0.036 0.025 0.021 0.011 0.018 0.016   --  
29000:    1.00    0.101    0.016 0.015 0.020 0.013 0.013 0.009    0.024 0.036 0.017 0.016 0.027 0.028 0.016 0.015 0.012 0.037 0.025 0.021 0.011 0.019 0.017   --  

--------------------------------------------
Proportion of membership of each pre-defined
 population in each of the 6 clusters

Given    Inferred Clusters                            Number of
 Pop       1      2      3      4      5      6      Individuals

  1:     0.140  0.053  0.272  0.271  0.168  0.096       45
  2:     0.034  0.013  0.908  0.021  0.009  0.015       50
  3:     0.148  0.198  0.240  0.102  0.224  0.089       48
  4:     0.173  0.081  0.216  0.178  0.269  0.083       50
  5:     0.101  0.093  0.054  0.142  0.436  0.174       50
  6:     0.183  0.074  0.118  0.172  0.302  0.151       49
  7:     0.171  0.044  0.069  0.211  0.386  0.119       43
  8:     0.046  0.065  0.040  0.170  0.639  0.040       46
  9:     0.125  0.206  0.178  0.149  0.258  0.084       60
 10:     0.098  0.143  0.106  0.211  0.297  0.144       38
 11:     0.082  0.025  0.083  0.084  0.639  0.086       50
 12:     0.091  0.078  0.095  0.171  0.521  0.044       48
 13:     0.226  0.091  0.176  0.184  0.202  0.121       50
 14:     0.077  0.076  0.608  0.063  0.116  0.060       57
 15:     0.234  0.177  0.313  0.115  0.078  0.084       48
 16:     0.018  0.020  0.862  0.042  0.028  0.030       48
 17:     0.170  0.135  0.279  0.169  0.119  0.128       50
 18:     0.149  0.102  0.074  0.164  0.354  0.157       44
 19:     0.096  0.063  0.090  0.093  0.575  0.083       50
 20:     0.064  0.057  0.053  0.190  0.564  0.072       50
 21:     0.040  0.047  0.808  0.027  0.034  0.044       48
 22:     0.153  0.058  0.137  0.080  0.410  0.163       50
 23:     0.114  0.112  0.055  0.074  0.492  0.154       49
 24:     0.159  0.078  0.149  0.084  0.468  0.062       50
 25:     0.054  0.106  0.075  0.148  0.395  0.222       50
 26:     0.104  0.186  0.074  0.117  0.411  0.109       50
 27:     0.086  0.163  0.509  0.068  0.089  0.086       55
 28:     0.090  0.106  0.633  0.063  0.057  0.051       50
 29:     0.210  0.094  0.049  0.365  0.242  0.040      108
 30:     0.187  0.110  0.095  0.323  0.214  0.071      109
 31:     0.066  0.164  0.034  0.158  0.473  0.105       49
 32:     0.127  0.121  0.155  0.128  0.345  0.124       50
 33:     0.048  0.427  0.160  0.048  0.222  0.095       50
 34:     0.124  0.131  0.436  0.051  0.059  0.199       50
 35:     0.206  0.053  0.306  0.148  0.219  0.068       50
 36:     0.137  0.040  0.048  0.100  0.584  0.090       39
 37:     0.149  0.128  0.123  0.086  0.376  0.138       47
 38:     0.165  0.099  0.062  0.112  0.428  0.134       67
 39:     0.062  0.063  0.127  0.065  0.600  0.083       34
 40:     0.070  0.160  0.085  0.143  0.431  0.111       58
 41:     0.134  0.151  0.129  0.108  0.357  0.120       86
 42:     0.146  0.090  0.077  0.149  0.412  0.126       44
 43:     0.053  0.125  0.037  0.121  0.612  0.052       44
 44:     0.039  0.058  0.616  0.042  0.102  0.143       50
 45:     0.080  0.084  0.045  0.189  0.482  0.122       35
 46:     0.196  0.082  0.214  0.123  0.256  0.128       50
 47:     0.111  0.091  0.128  0.103  0.483  0.084       36
 48:     0.113  0.092  0.461  0.051  0.136  0.147       53
 49:     0.046  0.053  0.720  0.020  0.070  0.091       57
 50:     0.079  0.127  0.463  0.068  0.110  0.154       49
 51:     0.327  0.147  0.225  0.128  0.142  0.031       42
 52:     0.060  0.041  0.110  0.140  0.518  0.131       50
 53:     0.142  0.088  0.044  0.541  0.132  0.054       50
 54:     0.177  0.061  0.064  0.540  0.073  0.084       44
 55:     0.219  0.065  0.071  0.348  0.228  0.069       50
 56:     0.082  0.041  0.043  0.758  0.027  0.049       30
 57:     0.209  0.128  0.039  0.260  0.253  0.112       50
 58:     0.192  0.089  0.050  0.379  0.198  0.092       50
 59:     0.216  0.090  0.069  0.412  0.176  0.037       33
 60:     0.119  0.046  0.054  0.454  0.296  0.032        9
 61:     0.215  0.089  0.032  0.360  0.235  0.069       50
 62:     0.310  0.017  0.019  0.509  0.056  0.090       32
 63:     0.302  0.059  0.060  0.393  0.094  0.092       50
 64:     0.098  0.048  0.049  0.626  0.094  0.084       50
 65:     0.127  0.039  0.066  0.712  0.024  0.032       29
 66:     0.221  0.065  0.085  0.357  0.214  0.058       50
 67:     0.098  0.114  0.094  0.479  0.181  0.035       31
 68:     0.271  0.069  0.036  0.392  0.119  0.112       27
 69:     0.180  0.119  0.062  0.303  0.260  0.076       20
 70:     0.200  0.061  0.048  0.462  0.127  0.103       50
 71:     0.186  0.050  0.078  0.057  0.502  0.127       50
 72:     0.217  0.045  0.071  0.439  0.134  0.093       37
 73:     0.116  0.058  0.590  0.046  0.057  0.133       81
 74:     0.058  0.174  0.085  0.103  0.067  0.512       50
 75:     0.159  0.090  0.072  0.209  0.190  0.280       50
 76:     0.122  0.224  0.080  0.063  0.134  0.377       89
 77:     0.092  0.584  0.069  0.085  0.068  0.102      100
 78:     0.047  0.079  0.708  0.034  0.030  0.102       94
 79:     0.093  0.169  0.161  0.048  0.252  0.277      100
 80:     0.069  0.143  0.134  0.061  0.034  0.558       50
 81:     0.133  0.174  0.060  0.068  0.226  0.339      100
 82:     0.160  0.190  0.052  0.205  0.213  0.181       98
 83:     0.049  0.125  0.032  0.042  0.066  0.685       50
 84:     0.031  0.042  0.792  0.025  0.041  0.069       99
 85:     0.161  0.236  0.069  0.122  0.168  0.244       99
 86:     0.061  0.548  0.119  0.046  0.065  0.161      100
 87:     0.053  0.626  0.060  0.033  0.099  0.129      100
 88:     0.094  0.099  0.092  0.047  0.090  0.578      100
 89:     0.151  0.229  0.133  0.113  0.130  0.244       99
 90:     0.076  0.259  0.113  0.076  0.095  0.381       48
 91:     0.056  0.064  0.683  0.037  0.083  0.078       28
 92:     0.050  0.253  0.159  0.068  0.033  0.437       50
 93:     0.067  0.098  0.162  0.053  0.054  0.567      100
 94:     0.114  0.108  0.068  0.084  0.103  0.524       50
 95:     0.093  0.079  0.549  0.061  0.152  0.067       41
 96:     0.109  0.160  0.088  0.102  0.139  0.402       81
 97:     0.083  0.125  0.088  0.088  0.076  0.541       50
 98:     0.117  0.134  0.075  0.116  0.156  0.402      100
 99:     0.224  0.123  0.091  0.077  0.158  0.327       89
100:     0.083  0.332  0.049  0.215  0.123  0.197       98
101:     0.105  0.206  0.203  0.090  0.119  0.277      100
102:     0.018  0.942  0.013  0.008  0.009  0.010       95
103:     0.079  0.165  0.070  0.187  0.247  0.252       50
104:     0.042  0.307  0.093  0.056  0.085  0.417       70
105:     0.060  0.101  0.641  0.032  0.068  0.099      100
106:     0.075  0.187  0.059  0.043  0.100  0.537       50
107:     0.045  0.666  0.064  0.059  0.084  0.083      100
108:     0.069  0.037  0.059  0.081  0.176  0.579       50
109:     0.129  0.183  0.114  0.159  0.144  0.271      100
110:     0.110  0.128  0.600  0.043  0.040  0.079       41
111:     0.078  0.110  0.593  0.039  0.062  0.119      100
112:     0.060  0.085  0.075  0.119  0.107  0.554       50
113:     0.036  0.608  0.056  0.060  0.026  0.214       97
114:     0.101  0.105  0.550  0.068  0.069  0.107      100
115:     0.084  0.174  0.103  0.086  0.075  0.478       49
116:     0.071  0.153  0.123  0.063  0.095  0.496      100
117:     0.083  0.161  0.154  0.163  0.131  0.308       50
118:     0.095  0.106  0.102  0.058  0.097  0.542      100
119:     0.121  0.163  0.134  0.119  0.172  0.293       90
120:     0.184  0.104  0.123  0.244  0.209  0.137       70
121:     0.068  0.090  0.051  0.280  0.414  0.096       82
122:     0.097  0.141  0.136  0.471  0.098  0.058       66
123:     0.110  0.072  0.038  0.060  0.649  0.071       28
124:     0.869  0.010  0.025  0.008  0.064  0.025       44
125:     0.806  0.031  0.047  0.044  0.027  0.044       60
126:     0.785  0.038  0.030  0.069  0.033  0.044       83
127:     0.793  0.049  0.032  0.045  0.039  0.043       49
128:     0.867  0.028  0.016  0.025  0.040  0.024       84
129:     0.578  0.094  0.042  0.122  0.100  0.064       53
130:     0.754  0.047  0.020  0.049  0.069  0.061       58
131:     0.642  0.077  0.031  0.128  0.096  0.026       78
132:     0.653  0.042  0.029  0.103  0.132  0.040       59
133:     0.642  0.065  0.054  0.138  0.057  0.044       41
134:     0.523  0.130  0.041  0.157  0.089  0.061       42
135:     0.469  0.060  0.040  0.288  0.054  0.088       30
136:     0.459  0.070  0.037  0.291  0.105  0.038       53
137:     0.100  0.129  0.050  0.131  0.383  0.208       58
138:     0.177  0.097  0.066  0.292  0.250  0.119       84
139:     0.043  0.043  0.058  0.736  0.080  0.040       81
140:     0.064  0.039  0.041  0.068  0.764  0.025       30
141:     0.054  0.122  0.023  0.452  0.289  0.060       37
142:     0.102  0.071  0.045  0.595  0.110  0.077       46
143:     0.102  0.092  0.069  0.595  0.090  0.052       55
144:     0.106  0.073  0.037  0.678  0.081  0.025       52
145:     0.089  0.068  0.026  0.703  0.070  0.044       73
146:     0.226  0.124  0.051  0.428  0.144  0.028       73
147:     0.075  0.080  0.021  0.611  0.147  0.066       53
148:     0.138  0.041  0.029  0.615  0.075  0.101       52
149:     0.122  0.077  0.011  0.509  0.187  0.095       44
150:     0.154  0.092  0.048  0.555  0.093  0.058       80
151:     0.126  0.108  0.060  0.523  0.143  0.040       49
152:     0.086  0.158  0.133  0.039  0.435  0.149       34
153:     0.315  0.121  0.071  0.222  0.131  0.140      100
--------------------------------------------

 Rep#:   Lambda   Alpha      F1    F2    F3    F4    F5    F6     D1,2  D1,3  D1,4  D1,5  D1,6  D2,3  D2,4  D2,5  D2,6  D3,4  D3,5  D3,6  D4,5  D4,6  D5,6    Ln Like 
30000:    1.00    0.102    0.015 0.014 0.020 0.014 0.014 0.010    0.022 0.035 0.015 0.016 0.025 0.027 0.017 0.015 0.012 0.036 0.026 0.021 0.011 0.020 0.017   --  
31000:    1.00    0.097    0.015 0.014 0.023 0.016 0.011 0.010    0.024 0.038 0.017 0.016 0.027 0.026 0.016 0.013 0.012 0.036 0.024 0.021 0.010 0.019 0.016   --  
32000:    1.00    0.100    0.017 0.014 0.023 0.014 0.013 0.009    0.025 0.037 0.016 0.018 0.028 0.027 0.016 0.014 0.012 0.036 0.025 0.022 0.010 0.019 0.016   --  
33000:    1.00    0.097    0.016 0.014 0.024 0.014 0.013 0.009    0.025 0.037 0.016 0.018 0.026 0.027 0.017 0.014 0.012 0.037 0.024 0.020 0.009 0.019 0.015   --  
34000:    1.00    0.096    0.016 0.013 0.022 0.014 0.013 0.009    0.024 0.037 0.015 0.016 0.026 0.025 0.016 0.015 0.011 0.034 0.025 0.020 0.010 0.018 0.016   --  
35000:    1.00    0.097    0.019 0.015 0.021 0.015 0.013 0.010    0.023 0.035 0.015 0.017 0.027 0.027 0.015 0.014 0.011 0.036 0.023 0.021 0.010 0.019 0.015   --  
36000:    1.00    0.098    0.018 0.013 0.024 0.014 0.015 0.011    0.024 0.040 0.017 0.019 0.028 0.027 0.016 0.013 0.011 0.037 0.025 0.022 0.010 0.018 0.016   --  
37000:    1.00    0.102    0.018 0.015 0.027 0.013 0.014 0.011    0.025 0.040 0.017 0.018 0.029 0.028 0.016 0.014 0.012 0.038 0.026 0.023 0.009 0.019 0.017   --  
38000:    1.00    0.105    0.018 0.015 0.028 0.014 0.014 0.011    0.025 0.041 0.016 0.017 0.027 0.030 0.017 0.016 0.013 0.037 0.027 0.022 0.011 0.019 0.017   --  
39000:    1.00    0.104    0.021 0.013 0.025 0.013 0.015 0.009    0.023 0.038 0.018 0.017 0.028 0.029 0.016 0.014 0.012 0.037 0.026 0.021 0.010 0.020 0.017   --  

--------------------------------------------
Proportion of membership of each pre-defined
 population in each of the 6 clusters

Given    Inferred Clusters                            Number of
 Pop       1      2      3      4      5      6      Individuals

  1:     0.101  0.077  0.246  0.263  0.187  0.125       45
  2:     0.035  0.010  0.888  0.024  0.016  0.027       50
  3:     0.172  0.204  0.277  0.108  0.151  0.088       48
  4:     0.213  0.080  0.268  0.127  0.216  0.096       50
  5:     0.109  0.123  0.067  0.116  0.429  0.155       50
  6:     0.183  0.080  0.116  0.118  0.394  0.109       49
  7:     0.125  0.066  0.047  0.169  0.434  0.159       43
  8:     0.055  0.034  0.022  0.194  0.653  0.042       46
  9:     0.138  0.245  0.267  0.131  0.153  0.066       60
 10:     0.104  0.089  0.159  0.187  0.320  0.141       38
