This is a job step 6


----------------------------------------------------
STRUCTURE by Pritchard, Stephens and Donnelly (2000)
     and Falush, Stephens and Pritchard (2003)
       Code by Pritchard, Falush and Hubisz
             Version 2.3.4 (Jul 2012)
----------------------------------------------------


Reading file "/global/home/hpc3579/Salmon-Project/STRUCTURE/mainparamsfiles/mainparamsbigfile".
datafile is
/global/home/hpc3579/Salmon-Project/FileConversions/bigfilestruc.str
Reading file "/global/home/hpc3579/Salmon-Project/STRUCTURE/extraparams_bigfile".
Note: RANDOMIZE is set to 1. The random number generator will be initialized using the system clock, ignoring any specified value of SEED.
Reading file "/global/home/hpc3579/Salmon-Project/FileConversions/bigfilestruc.str".


Data file "/global/home/hpc3579/Salmon-Project/FileConversions/bigfilestruc.str" (truncated) --

Ind:   Label Pop : Genotype_data . . . .
  1: QC-ANG-01    1  :110 167 287 296 254 146 173  . . . . 291
  1: QC-ANG-01    1  :110 179 295 312 358 210 175  . . . . 315
  2: QC-ANG-11    1  :130 171 291 312 322 210 193  . . . . 283
  2: QC-ANG-11    1  :130 175 303 336 338 242 199  . . . . 303
  3: QC-ANG-12    1  :106 175 279 312 278 198 171  . . . . 315
  3: QC-ANG-12    1  :130 191 307 372 342 210 201  . . . . 319
  4: QC-ANG-13    1  :128 159 291 320 314 214 159  . . . . 287
  4: QC-ANG-13    1  :128 167 295 344 326 254 201  . . . . 315

      *******   

9141: US-NA11574  153  :122 203 283 312 254 198 173  . . . . 303
9141: US-NA11574  153  :128 203 303 340 290 206 173  . . . . 307
9142: US-NA11575  153  :122 167 283 300 254 214 173  . . . . 295
9142: US-NA11575  153  :128 167 303 336 290 298 173  . . . . 339

Number of alleles per locus: min=15; ave=39.8; max=91


--------------------------------------

Finished initialization; starting MCMC 
1000000 iterations + 100000 burnin


--------------------------------------------
Proportion of membership of each pre-defined
 population in each of the 6 clusters

Given    Inferred Clusters                            Number of
 Pop       1      2      3      4      5      6      Individuals
 23:     0.185  0.079  0.472  0.043  0.097  0.125       49
 24:     0.082  0.163  0.388  0.168  0.124  0.076       50
 25:     0.091  0.172  0.438  0.054  0.128  0.117       50
 26:     0.139  0.073  0.312  0.106  0.246  0.124       50
 27:     0.163  0.151  0.043  0.506  0.054  0.082       55
 28:     0.079  0.056  0.133  0.593  0.066  0.072       50
 29:     0.084  0.264  0.203  0.063  0.314  0.072      108
 30:     0.116  0.226  0.218  0.065  0.268  0.107      109
 31:     0.083  0.068  0.516  0.042  0.165  0.126       49
 32:     0.120  0.138  0.351  0.112  0.165  0.114       50
 33:     0.279  0.086  0.189  0.221  0.094  0.132       50
 34:     0.156  0.085  0.041  0.504  0.068  0.146       50
 35:     0.095  0.234  0.175  0.310  0.100  0.086       50
 36:     0.031  0.192  0.598  0.088  0.039  0.051       39
 37:     0.175  0.134  0.339  0.125  0.116  0.111       47
 38:     0.096  0.216  0.416  0.095  0.083  0.093       67
 39:     0.084  0.057  0.609  0.057  0.098  0.096       34
 40:     0.116  0.047  0.453  0.090  0.187  0.107       58
 41:     0.079  0.178  0.269  0.175  0.158  0.140       86
 42:     0.111  0.129  0.335  0.075  0.237  0.112       44
 43:     0.132  0.047  0.646  0.033  0.108  0.034       44
 44:     0.075  0.052  0.072  0.596  0.060  0.145       50
 45:     0.136  0.057  0.410  0.062  0.226  0.109       35
 46:     0.088  0.103  0.199  0.263  0.218  0.130       50
 47:     0.082  0.083  0.409  0.162  0.135  0.130       36
 48:     0.088  0.088  0.157  0.518  0.078  0.072       53
 49:     0.074  0.024  0.045  0.770  0.050  0.037       57
 50:     0.092  0.136  0.083  0.499  0.049  0.142       49
 51:     0.156  0.178  0.264  0.194  0.157  0.050       42
 52:     0.145  0.042  0.454  0.089  0.204  0.066       50
 53:     0.056  0.093  0.159  0.043  0.617  0.032       50
 54:     0.071  0.299  0.062  0.045  0.479  0.044       44
 55:     0.052  0.253  0.178  0.080  0.395  0.042       50
 56:     0.045  0.056  0.005  0.049  0.804  0.042       30
 57:     0.097  0.246  0.271  0.078  0.248  0.061       50
 58:     0.118  0.228  0.176  0.048  0.350  0.080       50
 59:     0.047  0.238  0.245  0.037  0.348  0.085       33
 60:     0.125  0.005  0.338  0.029  0.379  0.125        9
 61:     0.058  0.313  0.127  0.088  0.363  0.051       50
 62:     0.033  0.277  0.149  0.042  0.423  0.075       32
 63:     0.064  0.193  0.147  0.080  0.422  0.094       50
 64:     0.080  0.058  0.070  0.051  0.631  0.110       50
 65:     0.014  0.075  0.021  0.025  0.851  0.015       29
 66:     0.069  0.220  0.127  0.065  0.468  0.051       50
 67:     0.117  0.074  0.091  0.042  0.608  0.068       31
 68:     0.063  0.284  0.089  0.056  0.434  0.074       27
 69:     0.080  0.228  0.141  0.079  0.439  0.033       20
 70:     0.096  0.144  0.166  0.038  0.450  0.106       50
 71:     0.082  0.136  0.519  0.093  0.105  0.064       50
 72:     0.066  0.129  0.101  0.025  0.603  0.077       37
 73:     0.077  0.089  0.056  0.643  0.051  0.084       81
 74:     0.119  0.127  0.032  0.073  0.037  0.612       50
 75:     0.102  0.243  0.242  0.052  0.196  0.166       50
 76:     0.182  0.096  0.149  0.118  0.055  0.400       89
 77:     0.517  0.117  0.065  0.068  0.092  0.141      100
 78:     0.088  0.033  0.047  0.651  0.049  0.132       94
 79:     0.170  0.053  0.348  0.135  0.055  0.239      100
 80:     0.097  0.013  0.025  0.165  0.051  0.649       50
 81:     0.165  0.124  0.249  0.047  0.062  0.353      100
 82:     0.216  0.148  0.190  0.073  0.226  0.147       98
 83:     0.124  0.044  0.031  0.065  0.069  0.667       50
 84:     0.033  0.023  0.033  0.815  0.037  0.059       99
 85:     0.213  0.158  0.185  0.077  0.117  0.248       99
 86:     0.577  0.079  0.081  0.092  0.045  0.126      100
 87:     0.620  0.058  0.098  0.069  0.026  0.130      100
 88:     0.135  0.072  0.073  0.068  0.078  0.574      100
 89:     0.215  0.157  0.173  0.100  0.098  0.256       99
 90:     0.164  0.080  0.084  0.165  0.092  0.415       48
 91:     0.043  0.064  0.089  0.668  0.096  0.039       28
 92:     0.190  0.083  0.052  0.156  0.065  0.454       50
 93:     0.117  0.047  0.060  0.118  0.050  0.608      100
 94:     0.092  0.054  0.134  0.082  0.078  0.560       50
 95:     0.078  0.058  0.139  0.615  0.036  0.074       41
 96:     0.228  0.102  0.098  0.060  0.087  0.425       81
 97:     0.143  0.078  0.056  0.087  0.062  0.574       50
 98:     0.132  0.090  0.116  0.043  0.140  0.478      100
 99:     0.131  0.164  0.159  0.097  0.136  0.314       89
100:     0.297  0.095  0.137  0.084  0.235  0.152       98
101:     0.206  0.080  0.102  0.176  0.121  0.315      100
102:     0.924  0.018  0.012  0.018  0.015  0.013       95
103:     0.159  0.123  0.239  0.091  0.169  0.219       50
104:     0.268  0.080  0.075  0.088  0.064  0.425       70
105:     0.106  0.049  0.040  0.673  0.032  0.100      100
106:     0.109  0.113  0.120  0.094  0.057  0.507       50
107:     0.693  0.048  0.048  0.055  0.063  0.094      100
108:     0.059  0.042  0.148  0.095  0.082  0.574       50
109:     0.201  0.188  0.135  0.084  0.135  0.257      100
110:     0.077  0.059  0.067  0.670  0.057  0.070       41
111:     0.069  0.041  0.059  0.668  0.053  0.110      100
112:     0.153  0.041  0.130  0.065  0.097  0.513       50
113:     0.621  0.021  0.072  0.073  0.038  0.175       97
114:     0.144  0.063  0.058  0.547  0.089  0.098      100
115:     0.190  0.060  0.029  0.112  0.081  0.528       49
116:     0.153  0.081  0.081  0.131  0.091  0.464      100
117:     0.122  0.151  0.131  0.150  0.096  0.351       50
118:     0.096  0.080  0.087  0.092  0.073  0.572      100
119:     0.161  0.199  0.158  0.076  0.132  0.274       90
120:     0.087  0.220  0.206  0.111  0.246  0.130       70
121:     0.128  0.085  0.427  0.051  0.245  0.064       82
122:     0.099  0.074  0.059  0.093  0.605  0.070       66
123:     0.012  0.101  0.573  0.058  0.048  0.208       28
124:     0.023  0.816  0.033  0.077  0.018  0.033       44
125:     0.039  0.786  0.054  0.043  0.040  0.038       60
126:     0.029  0.810  0.042  0.044  0.041  0.034       83
127:     0.053  0.784  0.052  0.031  0.053  0.028       49
128:     0.024  0.776  0.043  0.043  0.062  0.051       84
129:     0.092  0.568  0.095  0.064  0.154  0.027       53
130:     0.083  0.703  0.090  0.025  0.075  0.024       58
131:     0.048  0.716  0.068  0.040  0.088  0.039       78
132:     0.054  0.692  0.072  0.036  0.102  0.045       59
133:     0.051  0.701  0.063  0.041  0.107  0.037       41
134:     0.137  0.605  0.108  0.044  0.086  0.020       42
135:     0.177  0.354  0.096  0.016  0.314  0.044       30
136:     0.040  0.428  0.098  0.026  0.333  0.074       53
137:     0.128  0.095  0.463  0.054  0.102  0.158       58
138:     0.073  0.218  0.231  0.074  0.289  0.115       84
139:     0.067  0.097  0.148  0.054  0.565  0.068       81
140:     0.043  0.062  0.767  0.025  0.075  0.028       30
141:     0.127  0.088  0.461  0.045  0.184  0.096       37
142:     0.042  0.108  0.191  0.039  0.553  0.067       46
143:     0.146  0.036  0.087  0.067  0.613  0.050       55
144:     0.074  0.157  0.208  0.021  0.482  0.058       52
145:     0.079  0.046  0.088  0.025  0.694  0.069       73
146:     0.091  0.134  0.176  0.033  0.495  0.071       73
147:     0.093  0.086  0.200  0.019  0.572  0.030       53
148:     0.092  0.137  0.079  0.042  0.592  0.058       52
149:     0.046  0.084  0.160  0.022  0.618  0.070       44
150:     0.125  0.106  0.092  0.057  0.556  0.063       80
151:     0.107  0.143  0.165  0.053  0.456  0.076       49
152:     0.074  0.104  0.337  0.124  0.103  0.258       34
153:     0.121  0.301  0.139  0.063  0.181  0.195      100
--------------------------------------------

 Rep#:   Lambda   Alpha      F1    F2    F3    F4    F5    F6     D1,2  D1,3  D1,4  D1,5  D1,6  D2,3  D2,4  D2,5  D2,6  D3,4  D3,5  D3,6  D4,5  D4,6  D5,6    Ln Like 
20000:    1.00    0.096    0.013 0.015 0.010 0.020 0.014 0.009    0.023 0.014 0.028 0.015 0.012 0.017 0.034 0.016 0.025 0.024 0.010 0.016 0.035 0.021 0.019   --  
21000:    1.00    0.093    0.012 0.013 0.010 0.019 0.013 0.009    0.022 0.013 0.027 0.015 0.011 0.016 0.035 0.016 0.025 0.026 0.009 0.016 0.035 0.021 0.018   --  
22000:    1.00    0.088    0.012 0.016 0.015 0.021 0.012 0.008    0.023 0.014 0.026 0.015 0.011 0.017 0.036 0.016 0.027 0.023 0.011 0.015 0.036 0.021 0.018   --  
23000:    1.00    0.089    0.013 0.017 0.014 0.017 0.014 0.008    0.022 0.014 0.027 0.016 0.010 0.017 0.036 0.017 0.024 0.024 0.010 0.015 0.038 0.021 0.018   --  
24000:    1.00    0.092    0.014 0.016 0.011 0.019 0.013 0.008    0.023 0.014 0.027 0.015 0.011 0.016 0.037 0.016 0.026 0.025 0.009 0.015 0.036 0.020 0.018   --  
25000:    1.00    0.094    0.013 0.017 0.013 0.021 0.013 0.009    0.025 0.014 0.025 0.016 0.010 0.018 0.038 0.017 0.028 0.024 0.009 0.014 0.038 0.021 0.019   --  
26000:    1.00    0.095    0.013 0.017 0.011 0.022 0.013 0.008    0.023 0.014 0.025 0.016 0.010 0.016 0.034 0.016 0.026 0.024 0.009 0.014 0.035 0.021 0.018   --  
27000:    1.00    0.092    0.013 0.015 0.012 0.021 0.014 0.009    0.022 0.014 0.026 0.016 0.010 0.016 0.034 0.016 0.024 0.024 0.011 0.015 0.035 0.022 0.017   --  
28000:    1.00    0.096    0.015 0.016 0.012 0.021 0.016 0.008    0.023 0.014 0.028 0.016 0.011 0.016 0.039 0.017 0.026 0.024 0.010 0.015 0.036 0.022 0.018   --  
29000:    1.00    0.096    0.014 0.016 0.013 0.021 0.015 0.007    0.023 0.014 0.027 0.015 0.011 0.018 0.036 0.016 0.025 0.025 0.009 0.014 0.036 0.020 0.017   --  

--------------------------------------------
Proportion of membership of each pre-defined
 population in each of the 6 clusters

Given    Inferred Clusters                            Number of
 Pop       1      2      3      4      5      6      Individuals

  1:     0.084  0.164  0.123  0.182  0.297  0.150       45
  2:     0.008  0.030  0.023  0.893  0.011  0.035       50
  3:     0.152  0.133  0.232  0.316  0.081  0.086       48
  4:     0.103  0.169  0.308  0.212  0.153  0.055       50
  5:     0.142  0.104  0.449  0.024  0.119  0.163       50
  6:     0.059  0.141  0.422  0.091  0.133  0.153       49
  7:     0.112  0.134  0.420  0.070  0.187  0.077       43
  8:     0.044  0.076  0.550  0.044  0.219  0.067       46
  9:     0.209  0.089  0.198  0.252  0.162  0.089       60
 10:     0.091  0.034  0.429  0.117  0.144  0.185       38
 11:     0.036  0.057  0.566  0.098  0.148  0.095       50
 12:     0.067  0.095  0.531  0.116  0.097  0.093       48
 13:     0.141  0.142  0.203  0.178  0.141  0.195       50
 14:     0.103  0.054  0.082  0.685  0.044  0.032       57
 15:     0.267  0.150  0.103  0.349  0.083  0.048       48
 16:     0.040  0.003  0.038  0.876  0.018  0.025       48
 17:     0.105  0.168  0.139  0.342  0.137  0.109       50
 18:     0.087  0.119  0.410  0.063  0.167  0.153       44
 19:     0.077  0.091  0.651  0.054  0.066  0.061       50
 20:     0.104  0.068  0.535  0.052  0.187  0.054       50
 21:     0.035  0.029  0.027  0.785  0.022  0.103       48
 22:     0.071  0.197  0.311  0.198  0.070  0.153       50
 23:     0.170  0.117  0.406  0.067  0.144  0.097       49
 24:     0.054  0.181  0.482  0.139  0.062  0.082       50
 25:     0.057  0.083  0.444  0.070  0.168  0.178       50
 26:     0.089  0.126  0.319  0.123  0.202  0.141       50
 27:     0.096  0.133  0.044  0.555  0.050  0.121       55
 28:     0.041  0.050  0.090  0.687  0.068  0.064       50
 29:     0.088  0.236  0.261  0.068  0.301  0.045      108
 30:     0.109  0.222  0.205  0.082  0.319  0.064      109
 31:     0.137  0.076  0.511  0.038  0.158  0.081       49
 32:     0.110  0.115  0.417  0.080  0.161  0.117       50
 33:     0.369  0.068  0.186  0.142  0.050  0.186       50
 34:     0.110  0.114  0.076  0.408  0.046  0.246       50
 35:     0.087  0.170  0.186  0.397  0.068  0.090       50
 36:     0.046  0.098  0.626  0.065  0.070  0.095       39
 37:     0.147  0.108  0.347  0.141  0.152  0.106       47
 38:     0.108  0.149  0.422  0.059  0.078  0.184       67
 39:     0.065  0.168  0.553  0.063  0.113  0.038       34
 40:     0.170  0.053  0.453  0.063  0.153  0.107       58
 41:     0.145  0.152  0.277  0.129  0.164  0.133       86
 42:     0.108  0.161  0.419  0.087  0.159  0.067       44
 43:     0.062  0.095  0.644  0.038  0.120  0.042       44
 44:     0.122  0.052  0.050  0.603  0.029  0.145       50
 45:     0.188  0.126  0.404  0.080  0.177  0.026       35
 46:     0.087  0.152  0.259  0.215  0.119  0.167       50
 47:     0.069  0.099  0.478  0.140  0.090  0.124       36
 48:     0.053  0.128  0.138  0.536  0.073  0.072       53
 49:     0.020  0.047  0.081  0.750  0.066  0.036       57
 50:     0.092  0.057  0.137  0.460  0.088  0.166       49
 51:     0.243  0.260  0.229  0.151  0.062  0.056       42
 52:     0.076  0.087  0.446  0.082  0.119  0.189       50
 53:     0.070  0.165  0.067  0.065  0.581  0.051       50
 54:     0.086  0.254  0.111  0.092  0.438  0.019       44
 55:     0.058  0.249  0.238  0.070  0.309  0.076       50
 56:     0.053  0.063  0.011  0.035  0.816  0.023       30
 57:     0.107  0.169  0.291  0.039  0.241  0.153       50
 58:     0.130  0.186  0.148  0.047  0.417  0.071       50
 59:     0.069  0.223  0.268  0.024  0.366  0.051       33
 60:     0.071  0.073  0.295  0.045  0.415  0.101        9
 61:     0.055  0.238  0.173  0.044  0.437  0.053       50
 62:     0.034  0.299  0.173  0.031  0.415  0.048       32
 63:     0.042  0.291  0.162  0.042  0.402  0.062       50
 64:     0.003  0.057  0.121  0.045  0.652  0.122       50
 65:     0.023  0.170  0.038  0.075  0.659  0.035       29
 66:     0.118  0.240  0.157  0.070  0.352  0.062       50
 67:     0.204  0.179  0.163  0.042  0.351  0.061       31
 68:     0.033  0.248  0.037  0.033  0.571  0.078       27
 69:     0.082  0.223  0.208  0.117  0.323  0.048       20
 70:     0.093  0.224  0.160  0.040  0.417  0.066       50
 71:     0.056  0.117  0.497  0.095  0.137  0.098       50
 72:     0.014  0.056  0.201  0.083  0.533  0.114       37
 73:     0.086  0.084  0.067  0.602  0.027  0.135       81
 74:     0.138  0.118  0.046  0.060  0.067  0.571       50
 75:     0.212  0.202  0.219  0.025  0.223  0.120       50
 76:     0.163  0.073  0.231  0.127  0.068  0.338       89
 77:     0.551  0.097  0.102  0.071  0.053  0.126      100
 78:     0.061  0.033  0.030  0.736  0.022  0.119       94
 79:     0.152  0.059  0.277  0.147  0.058  0.306      100
 80:     0.138  0.039  0.039  0.106  0.034  0.644       50
 81:     0.146  0.196  0.191  0.077  0.059  0.331      100
 82:     0.242  0.143  0.191  0.098  0.204  0.121       98
 83:     0.154  0.061  0.037  0.066  0.063  0.619       50
 84:     0.023  0.017  0.039  0.864  0.017  0.040       99
 85:     0.288  0.090  0.151  0.088  0.172  0.211       99
 86:     0.536  0.068  0.086  0.076  0.056  0.178      100
 87:     0.657  0.049  0.065  0.040  0.036  0.154      100
 88:     0.086  0.055  0.068  0.074  0.043  0.674      100
 89:     0.239  0.133  0.155  0.114  0.087  0.272       99
 90:     0.182  0.091  0.090  0.094  0.087  0.456       48
 91:     0.066  0.098  0.079  0.665  0.039  0.053       28
 92:     0.192  0.061  0.049  0.158  0.085  0.455       50
 93:     0.105  0.028  0.026  0.128  0.066  0.647      100
 94:     0.080  0.050  0.088  0.043  0.037  0.702       50
 95:     0.066  0.068  0.062  0.636  0.062  0.107       41
 96:     0.178  0.057  0.110  0.079  0.088  0.489       81
 97:     0.143  0.047  0.032  0.125  0.078  0.576       50
 98:     0.138  0.092  0.148  0.059  0.137  0.427      100
 99:     0.145  0.193  0.186  0.082  0.105  0.290       89
100:     0.358  0.048  0.110  0.099  0.177  0.208       98
101:     0.171  0.116  0.101  0.222  0.106  0.283      100
102:     0.931  0.011  0.012  0.010  0.023  0.012       95
103:     0.195  0.118  0.235  0.022  0.227  0.203       50
104:     0.283  0.098  0.049  0.103  0.046  0.420       70
105:     0.098  0.062  0.053  0.658  0.034  0.096      100
106:     0.192  0.053  0.133  0.079  0.046  0.496       50
107:     0.648  0.049  0.070  0.052  0.069  0.112      100
108:     0.034  0.028  0.053  0.086  0.112  0.686       50
109:     0.252  0.146  0.128  0.115  0.129  0.231      100
110:     0.046  0.109  0.054  0.667  0.020  0.104       41
111:     0.074  0.057  0.063  0.618  0.055  0.132      100
112:     0.060  0.042  0.077  0.085  0.113  0.622       50
113:     0.627  0.028  0.051  0.052  0.032  0.209       97
114:     0.129  0.099  0.064  0.526  0.108  0.074      100
115:     0.184  0.036  0.038  0.138  0.056  0.547       49
116:     0.141  0.072  0.079  0.148  0.066  0.493      100
117:     0.192  0.095  0.091  0.165  0.073  0.384       50
118:     0.110  0.082  0.083  0.072  0.057  0.596      100
119:     0.185  0.145  0.145  0.112  0.154  0.259       90
120:     0.145  0.213  0.185  0.128  0.230  0.097       70
121:     0.124  0.100  0.314  0.047  0.311  0.105       82
122:     0.152  0.169  0.067  0.088  0.479  0.044       66
123:     0.033  0.086  0.635  0.058  0.097  0.091       28
124:     0.040  0.807  0.054  0.046  0.030  0.024       44
125:     0.023  0.809  0.049  0.037  0.046  0.035       60
126:     0.036  0.796  0.054  0.025  0.054  0.035       83
127:     0.028  0.800  0.052  0.028  0.045  0.048       49
128:     0.032  0.880  0.008  0.030  0.037  0.012       84
129:     0.081  0.524  0.165  0.028  0.135  0.068       53
130:     0.022  0.727  0.125  0.017  0.085  0.024       58
131:     0.063  0.694  0.079  0.040  0.093  0.030       78
132:     0.052  0.715  0.103  0.029  0.066  0.036       59
133:     0.066  0.682  0.058  0.046  0.124  0.023       41
134:     0.199  0.568  0.072  0.038  0.087  0.035       42
135:     0.098  0.444  0.048  0.078  0.263  0.070       30
136:     0.020  0.543  0.139  0.025  0.188  0.085       53
137:     0.109  0.063  0.406  0.100  0.069  0.252       58
138:     0.144  0.172  0.200  0.069  0.267  0.148       84
139:     0.044  0.074  0.098  0.029  0.711  0.045       81
140:     0.076  0.055  0.783  0.015  0.054  0.016       30
141:     0.141  0.085  0.214  0.022  0.512  0.027       37
142:     0.044  0.069  0.230  0.015  0.591  0.052       46
143:     0.143  0.036  0.104  0.028  0.623  0.067       55
144:     0.075  0.096  0.153  0.022  0.634  0.020       52
145:     0.065  0.066  0.115  0.027  0.681  0.047       73
146:     0.106  0.148  0.151  0.034  0.491  0.069       73
147:     0.078  0.049  0.124  0.038  0.634  0.077       53
148:     0.073  0.145  0.095  0.027  0.611  0.049       52
149:     0.107  0.078  0.163  0.029  0.553  0.070       44
150:     0.114  0.104  0.168  0.057  0.522  0.035       80
151:     0.108  0.172  0.120  0.024  0.530  0.045       49
152:     0.074  0.106  0.380  0.055  0.059  0.327       34
153:     0.118  0.305  0.147  0.075  0.178  0.177      100
--------------------------------------------

 Rep#:   Lambda   Alpha      F1    F2    F3    F4    F5    F6     D1,2  D1,3  D1,4  D1,5  D1,6  D2,3  D2,4  D2,5  D2,6  D3,4  D3,5  D3,6  D4,5  D4,6  D5,6    Ln Like 
30000:    1.00    0.096    0.012 0.017 0.013 0.021 0.016 0.007    0.023 0.013 0.026 0.015 0.011 0.015 0.036 0.018 0.027 0.024 0.010 0.016 0.037 0.021 0.019   --  
31000:    1.00    0.098    0.013 0.015 0.013 0.022 0.015 0.008    0.024 0.014 0.027 0.017 0.011 0.017 0.036 0.016 0.026 0.024 0.010 0.015 0.036 0.020 0.018   --  
32000:    1.00    0.098    0.017 0.017 0.012 0.022 0.015 0.011    0.022 0.014 0.025 0.016 0.011 0.016 0.036 0.016 0.026 0.024 0.009 0.015 0.035 0.020 0.019   --  
33000:    1.00    0.096    0.015 0.017 0.015 0.024 0.015 0.010    0.023 0.014 0.027 0.016 0.011 0.017 0.035 0.017 0.026 0.025 0.010 0.015 0.036 0.021 0.019   --  
34000:    1.00    0.098    0.012 0.013 0.013 0.024 0.015 0.010    0.024 0.014 0.027 0.017 0.011 0.018 0.037 0.018 0.026 0.023 0.011 0.015 0.036 0.022 0.017   --  
35000:    1.00    0.105    0.015 0.014 0.014 0.023 0.019 0.011    0.025 0.015 0.029 0.019 0.013 0.018 0.038 0.017 0.027 0.027 0.010 0.016 0.039 0.023 0.020   --  
36000:    1.00    0.107    0.014 0.017 0.015 0.019 0.016 0.011    0.023 0.014 0.027 0.016 0.012 0.017 0.036 0.015 0.026 0.026 0.010 0.016 0.037 0.023 0.019   --  
37000:    1.00    0.110    0.016 0.014 0.013 0.020 0.014 0.011    0.025 0.015 0.024 0.018 0.012 0.017 0.038 0.017 0.029 0.025 0.010 0.016 0.036 0.020 0.020   --  
38000:    1.00    0.107    0.014 0.016 0.013 0.022 0.015 0.009    0.025 0.015 0.024 0.018 0.010 0.017 0.035 0.017 0.027 0.025 0.010 0.016 0.035 0.021 0.018   --  
39000:    1.00    0.104    0.014 0.015 0.012 0.024 0.014 0.010    0.025 0.015 0.027 0.017 0.011 0.018 0.039 0.018 0.026 0.026 0.010 0.017 0.038 0.021 0.019   --  

--------------------------------------------
Proportion of membership of each pre-defined
 population in each of the 6 clusters

Given    Inferred Clusters                            Number of
 Pop       1      2      3      4      5      6      Individuals

  1:     0.070  0.113  0.217  0.215  0.261  0.123       45
  2:     0.011  0.038  0.012  0.904  0.012  0.024       50
  3:     0.111  0.213  0.213  0.279  0.090  0.094       48
  4:     0.071  0.279  0.236  0.207  0.112  0.095       50
  5:     0.165  0.078  0.411  0.051  0.199  0.096       50
  6:     0.077  0.191  0.225  0.175  0.122  0.211       49
  7:     0.097  0.159  0.340  0.074  0.208  0.122       43
  8:     0.054  0.094  0.547  0.056  0.174  0.075       46
  9:     0.262  0.101  0.215  0.207  0.100  0.115       60
 10:     0.109  0.084  0.377  0.093  0.202  0.136       38
